"","solID","mape","MAPE_train","decomp.rssd","nrmse","nrmse_train","facebook_S_thetas","newsletter_thetas","ooh_S_thetas","print_S_thetas","search_S_thetas","tv_S_thetas","facebook_S_alphas","newsletter_alphas","ooh_S_alphas","print_S_alphas","search_S_alphas","tv_S_alphas","facebook_S_gammas","newsletter_gammas","ooh_S_gammas","print_S_gammas","search_S_gammas","tv_S_gammas","cluster","n","top_sol"
"56","3_207_9",0,0.0490310429994969,0.436561282045377,0.0489616966049915,0.0489616966049915,0.211706176411371,0.555156323957319,0.975907509502851,0.328120668182471,0.608189474504292,0.125031629232369,0.148804665066008,0.0656154493189072,0.0405520038857675,0.666985010312426,0.98547617437665,0.281182167245792,0.305968993228296,0.893974989479108,0.647365918390906,0.642724527184961,0.577821067561485,0.426113712426161,7,10,FALSE
"57","3_208_8",0,0.0493721018411435,0.390293495496139,0.0488474667911767,0.0488474667911767,0.581938869304892,0.736671757406456,0.839326295509915,0.0200729934940114,0.771466657498763,0.482643696417592,0.105914112737898,0.856324381907654,0.0796445302895369,0.700733505075748,0.735615064455311,0.947956946065003,0.437326892086329,0.862856028227901,0.343504501646481,0.293346187563896,0.406976453805213,0.0376467390167094,8,22,FALSE
"58","3_209_3",0,0.0506728409568028,0.424285440470876,0.0489259393566047,0.0489259393566047,0.88095015366955,0.586664429613091,0.909789204632706,0.0814667870605689,0.551756042081552,0.271728597784193,0.690954426160614,0.987853053565649,0.0130956094059864,0.258848587533283,0.918829366440543,0.378929967974687,0.240497559151939,0.685708745039288,0.768246470516084,0.233080198404596,0.100659031937825,0.0431953594230915,6,16,FALSE
"59","3_210_8",0,0.0496310314144921,0.467022012669045,0.0488984696948096,0.0488984696948096,0.637638900181904,0.941792336403999,0.900223232941451,0.551138003317622,0.328407682767453,0.11814128468158,0.614507190281737,0.885766465717929,0.0508308080476027,0.54035050360557,0.813953152328621,0.178354701787843,0.0785315671631023,0.516891015366168,0.769755396640802,0.90944348856541,0.496051049233493,0.750896451417115,3,7,FALSE
"60","3_212_2",0,0.0493618822698442,0.390485133104144,0.0488448266598501,0.0488448266598501,0.581938869304892,0.736671757406456,0.839326295509915,0.0200729934940114,0.556405457773316,0.482643696417592,0.105914112737898,0.856324381907654,0.0796445302895369,0.700733505075748,0.735615064455311,0.947956946065003,0.437326892086329,0.862856028227901,0.343504501646481,0.300421610231011,0.406976453805213,0.0376467390167094,8,22,FALSE
"61","3_214_6",0,0.0497026262660122,0.458926831684904,0.0490066396060177,0.0490066396060177,0.211706176411371,0.555156323957319,0.975907509502851,0.328120668182471,0.608189474504292,0.125031629232369,0.148804665066008,0.0656154493189072,0.0405520038857675,0.666985010312426,0.98547617437665,0.153662868851124,0.305968993228296,0.893974989479108,0.647365918390906,0.642724527184961,0.577821067561485,0.440618778960453,7,10,FALSE
"62","3_215_5",0,0.0493961803170819,0.387959594203523,0.0488430790783382,0.0488430790783382,0.581938869304892,0.736671757406456,0.839326295509915,0.0200729934940114,0.771466657498763,0.482643696417592,0.105914112737898,0.856324381907654,0.0796445302895369,0.700733505075748,0.974281577411731,0.947956946065003,0.437326892086329,0.862856028227901,0.343504501646481,0.300421610231011,0.406976453805213,0.0376467390167094,8,22,FALSE
"63","3_217_5",0,0.0487330992599711,0.491355567891102,0.0488452409820815,0.0488452409820815,0.467070341660083,0.720564991184155,0.900223232941451,0.180007830007,0.193143764834898,0.0521972785699511,0.54982558431854,0.718366216714691,0.16129040279377,0.54035050360557,0.742504687170627,0.440411067664067,0.391084478482135,0,0.553562637811629,0.90944348856541,0.467765725245016,0.0258080829579676,3,7,FALSE
"64","3_217_9",0,0.0491111574703712,0.440262084986602,0.0489023668575619,0.0489023668575619,0.131607021142766,0.806503801470106,0.975907509502851,0.328120668182471,0.608189474504292,0.125031629232369,0.0520436471388731,0.194252360322606,0.057368445709168,0.666985010312426,0.98547617437665,0.281182167245792,0.721050368601324,0.814752321416419,0.647365918390906,0.642724527184961,0.577821067561485,0.426113712426161,7,10,TRUE
"65","3_218_1",0,0.0493331622721278,0.400913818749947,0.049047187029282,0.049047187029282,0.981716625476453,0.871662075177449,0.949257280934316,0.229618693975721,0.0672189437051665,0.0359511678611123,0.907620326319573,0.360206306161572,0.000462074486920905,0.250684666736879,0.644840951065816,0.299764072468105,0.105086319107739,0.389491297888969,0.940116824168847,0.540458565574354,0.683055799037855,0.755741197444532,6,16,FALSE
"66","3_218_8",0,0.0494760479826722,0.392923316623698,0.0488588144092844,0.0488588144092844,0.977429507901977,0.736671757406456,0.839326295509915,0.0200729934940114,0.771466657498763,0.482643696417592,0.103375262790478,0.879752962125001,0.0796445302895369,0.700733505075748,0.974281577411731,0.947956946065003,0.393834149588989,0.862856028227901,0.343504501646481,0.300421610231011,0.406976453805213,0.0376467390167094,8,22,FALSE
