"","facebook_S_alphas","facebook_S_gammas","facebook_S_thetas","newsletter_alphas","newsletter_gammas","newsletter_thetas","ooh_S_alphas","ooh_S_gammas","ooh_S_thetas","print_S_alphas","print_S_gammas","print_S_thetas","search_S_alphas","search_S_gammas","search_S_thetas","tv_S_alphas","tv_S_gammas","tv_S_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","MAPE_train","KL_Divergence","kl_div_obs_as_base","kl_div_obs_as_target","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"40",2.15324329875,0.44584806579,0.29364506988,2.8019968175,0.85182108457,0.26915377759,0.6219509921,0.48218451216,0.33953693449,2.37028057975,0.71291878866,0.25114729258,1.967474162,0.50761582366,0.14090459619,2.500754447,0.6043057836,0.340046903055,1,0.97507345191244,NA,NA,0.0353552385089794,NA,NA,0.0353552385089794,0.474988376601501,0.0389017983469111,0.00302911337025737,0.00060231966392621,0.00545590707658854,0,10614.3609274625,6.210431977e-05,65481090.2533626,1e-04,1,0.0814940929412842,179.070758342743,"1_216_1",1,216,1,1936,FALSE,TRUE,58,0.0545016172152361,2,FALSE
"41",1.542727082,0.58620516946,0.15044872734,2.44292947825,0.90928145124,0.17735376205,0.8743193235,0.48212776841,0.2365801735,1.854000494,0.47625366745,0.24256073311,0.57468785765,0.4133564523,0.16295258445,1.838602937,0.52986465376,0.324317897545,1,0.976471360547557,NA,NA,0.0343495544912162,NA,NA,0.0343495544912162,0.679491451771911,0.0362217899278162,0.00243934315915993,0.00113398969441558,0.00374469662390428,0,8716.79727940075,3.312261809e-05,65481090.2533626,1e-04,1,0.072822093963623,182.721272230148,"1_220_3",1,220,3,1974,TRUE,TRUE,18,0.115038217679023,1,FALSE
"42",2.61765907425,0.3028032492103,0.11828314734,2.22261213225,0.7633680527,0.39050481649,0.9420187625,0.860623959,0.31303993117,1.5776053275,0.66241353253,0.3327852274,1.137234887,0.78511002939,0.1141384422,1.5227721525,0.6210340301,0.3676461233,1,0.975762103061779,NA,NA,0.0348634345036883,NA,NA,0.0348634345036883,0.579668852890932,0.0370060858689605,0.00261364695905234,0.000380036134231432,0.00484725778387325,0,11548.927348416,7.637805717e-05,65481090.2533626,1e-04,1,0.0783030986785889,183.077733278275,"1_220_7",1,220,7,1978,FALSE,TRUE,27,0.0854585921348912,3,FALSE
"43",1.542727082,0.58620516946,0.15044872734,2.44292947825,0.90928145124,0.17735376205,0.8743193235,0.48212776841,0.27411990484,1.51507343875,0.64775958504,0.11054200282,1.92382153075,0.77213423768,0.07413333135,1.2986376075,0.89383670605,0.3503766842,1,0.976714520340365,NA,NA,0.0341715985446768,NA,NA,0.0341715985446768,0.571459090108318,0.0359732249662977,0.00275481432750505,0.000757095729158053,0.00475253292585206,0,8638.07192543101,3.192023696e-05,65481090.2533626,1e-04,1,0.0729300975799561,185.587644338608,"1_223_6",1,223,6,2004,FALSE,TRUE,35,0.0829996068155383,1,FALSE
"44",2.725295191,0.57916762055,0.07439348085,1.66797273075,0.48010383587,0.19146314872,0.58633158325,0.63817050939,0.38907355363,0.6167673054,0.99594501928,0.35652183982,2.3170198805,0.47760080639,0.18677009436,2.828345843,0.83434100531,0.77828889385,1,0.971064618312565,NA,NA,0.0380923099183045,NA,NA,0.0380923099183045,0.582100297192782,0.0422917056085682,0.00221978369790282,0.00163849150111695,0.00280107589468869,0,7015.83363276625,7.143610205e-06,65481090.2533626,1e-04,1,0.0726251602172852,138.72473192215,"2_155_6",2,155,6,1392,FALSE,TRUE,7,0.0864329031008252,4,FALSE
"45",2.725295191,0.57916762055,0.07439348085,1.66797273075,0.48010383587,0.19146314872,0.58633158325,0.63817050939,0.38907355363,0.6167673054,0.9576263484,0.33811251022,2.589434604,0.8037866113,0.12358506672,2.828345843,0.83434100531,0.77828889385,1,0.971427348312378,NA,NA,0.0378527969236119,NA,NA,0.0378527969236119,0.558076436161135,0.0423029484990996,0.00231119027452831,0.00177145365151077,0.00285092689754585,0,7015.83363276625,7.143610205e-06,65481090.2533626,1e-04,1,0.081110954284668,141.297107934952,"2_158_9",2,158,9,1422,FALSE,TRUE,14,0.0793178063132843,4,FALSE
"46",1.62269071875,0.321128935422,0.25248851637,1.54212893425,0.81516138009,0.104537313463,1.720193301,0.358275563598,0.36856048786,0.651139639,0.87945425069,0.2948042602,2.36625918075,0.46686803224,0.25806380172,2.40682280675,0.64076503755,0.78903987155,1,0.971142593877659,NA,NA,0.0380409493866232,NA,NA,0.0380409493866232,0.650716459929889,0.0432194769375241,0.00295504164178476,0.0013801391520308,0.00452994413153872,0,10487.369523241,6.016476586e-05,65481090.2533626,1e-04,1,0.0719699859619141,165.536873817444,"2_187_4",2,187,4,1678,FALSE,TRUE,51,0.106745919823658,1,FALSE
"47",2.0036931895,0.65370350701,0.09622587255,0.87266682725,0.97650339988,0.35318030992,0.657831599225,0.82870484408,0.39354160621,0.6299258337,0.6806793102,0.19989302815,2.7938582505,0.53542340682,0.29459006037,2.386446015,0.40186693503,0.321067836415,1,0.975037585769098,NA,NA,0.0353806652193423,NA,NA,0.0353806652193423,0.525502732665304,0.0395892383132755,0.0030456709833539,0.00100162429014716,0.00508971767656065,0,11334.8487971628,7.310841153e-05,65481090.2533626,1e-04,1,0.0736880302429199,166.997313022614,"2_189_1",2,189,1,1693,FALSE,TRUE,61,0.0694704042026307,3,FALSE
"48",1.99321017475,0.45510052985,0.07858014177,2.57088839725,0.340969487916,0.37399079545,0.551271660975,0.75030869485,0.36751529329,2.251049663,0.54627962408,0.29304159193,1.8445457415,0.78004237729,0.26929865115,1.35724117925,0.47289107675,0.47595927355,1,0.974127033296985,NA,NA,0.0360201748059665,NA,NA,0.0360201748059665,0.577819615939703,0.0378143408967562,0.00276148145133763,0.000817988672125125,0.00470497423055013,0,7015.83363276625,7.143610205e-06,65481090.2533626,1e-04,1,0.0733711719512939,169.732861995697,"2_192_3",2,192,3,1722,FALSE,TRUE,36,0.0849603839577812,3,FALSE
"49",2.23558801275,0.88286711917,0.11484965733,2.05166170875,0.53102951977,0.31895953534,0.62090426575,0.7616543666,0.37338836299,0.6428025243,0.81312155314,0.23472116986,2.4740736085,0.69788079835,0.29608085259,1.92016416825,0.40961582527,0.35028753315,1,0.974868032027081,NA,NA,0.0355006210029029,NA,NA,0.0355006210029029,0.531226641672113,0.0393260014858388,0.00228764091858839,0.000683041773325677,0.0038922400638511,0,13698.9843068834,0.0001092161174,65481090.2533626,1e-04,1,0.093271017074585,186.953930854797,"2_211_9",2,211,9,1899,FALSE,TRUE,13,0.071164125990842,3,FALSE
"50",2.8405865285,0.76919218703,0.026897746743,2.06907110525,0.41209423596,0.39073692928,0.644567762875,0.74365068237,0.38856885559,2.36718711,0.68914344203,0.26094672286,2.01726649775,0.6535877324,0.06218120994,2.80411632275,0.59574233479,0.37547792465,1,0.973463359032249,NA,NA,0.0364792310852131,NA,NA,0.0364792310852131,0.461868343969799,0.0401961359221729,0.0031108670690949,0.000292205516760902,0.0059295286214289,0,13768.0840893094,0.0001102714861,65481090.2533626,1e-04,1,0.0936510562896729,187.445389986038,"2_212_5",2,212,5,1904,FALSE,TRUE,67,0.0507393904626514,3,FALSE
