"","solID","mape","MAPE_train","KL_Divergence","decomp.rssd","nrmse","nrmse_train","facebook_S_thetas","newsletter_thetas","ooh_S_thetas","print_S_thetas","search_S_thetas","tv_S_thetas","facebook_S_alphas","newsletter_alphas","ooh_S_alphas","print_S_alphas","search_S_alphas","tv_S_alphas","facebook_S_gammas","newsletter_gammas","ooh_S_gammas","print_S_gammas","search_S_gammas","tv_S_gammas","cluster","n","top_sol"
"52","3_199_7",0,0.0489957062992601,0.0296656054421607,0.505293932890848,0.0497712317470423,0.0497712317470423,0.176304152445603,0.234479628041067,0.713154298208518,0.545479890470968,0.979747047150432,0.461107518711235,0.087108737392409,0.18784277889443,0.111156101954001,0.169194337591444,0.624272394305765,0.385638771424344,0.855181184585871,0.265410988878556,0.839493314122956,0.81788390618899,0.729506158324759,0.0611219739038431,1,23,FALSE
"53","3_202_7",0,0.0488022883851569,0.00748753340829573,0.626229628557952,0.0495364181461134,0.0495364181461134,0.796031647978773,0.543581817263317,0.00479394806398139,0.0904868750091964,0.553693724376628,0.833831572622336,0.483734641052298,0.321488424354049,0.10159608123391,0.940244392137483,0.431338258452564,0.379128867207777,0.963711226487295,0.881974300602353,0.956295160020952,0.361803906763024,0.656310680385942,0.0147009031094998,4,38,FALSE
"54","3_203_1",0,0.0490411065134809,0.0264254482571539,0.505164365658119,0.0497574508106501,0.0497574508106501,0.0908835790145027,0.234479628041067,0.713154298208518,0.545479890470968,0.979747047150432,0.461107518711235,0.0410789853324147,0.283827016138677,0.111156101954001,0.169194337591444,0.624272394305765,0.385638771424344,0.451536855972377,0.265410988878556,0.839493314122956,0.81788390618899,0.729506158324759,0.0611219739038431,1,23,FALSE
"55","3_203_3",0,0.0482711869190006,0.0172668661225143,0.559559275274838,0.0495483424814618,0.0495483424814618,0.424287096707444,0.255722707797726,0.428610381061784,0.388121735908312,0.62777558671197,0.178109006942621,0.153651636420698,0.289675000248856,0.169122803069017,0.505099711994429,0.153294909103231,0.316363625536797,0.195178423458958,0.0281469456843093,0.655354512057215,0.800846325252739,0.53927965852255,0.128227740515474,1,23,FALSE
"56","3_203_9",0,0.0489609935330812,0.00430416013303272,0.616689082219071,0.0496621560617704,0.0496621560617704,0.744884767462754,0.684839224856038,0.269448202656402,0.136578668303516,0.679974737814013,0.227862364952767,1,0.905636869054396,0.0266717961132383,0.564215060726294,0.525353374118185,0.265706029220823,0.383159859050256,0.622845624532134,0.98163488378829,0.483180301589688,0.87961496878356,0.336375573973113,3,31,FALSE
"57","3_205_5",0,0.048404632267754,0.00350106400611998,0.598261916019781,0.0494379082421336,0.0494379082421336,0.989370149772679,0,0.0303609709499441,0.17981451740871,1,0.30006155913608,0.280443476700679,0.613904463039454,0.0858010162137003,0.437696947110521,0.731611371166738,0.215787576235371,0.0596478080011303,0.277956078590588,0.92649784614242,0.546642567120959,0.327394894239569,0.0935991957263632,3,31,FALSE
"58","3_206_4",0,0.0488592449016526,0.0376795404888033,0.560426928951126,0.0496661714685891,0.0496661714685891,0.0908835790145027,0.411930102336553,0.295674804174398,0.13809703371554,0.979747047150432,0.461107518711235,0.0410789853324147,0.296532811067733,0.147436578737244,0.20485238065041,0.668595556882593,0.385638771424344,0.451536855972377,0.0968705333591594,0.711650416505554,0.43462198304072,0.74779614752888,0.0611219739038431,1,23,FALSE
"59","3_207_3",0,0.0491241134534226,0.00244515530353733,0.585774177191816,0.0494917535251137,0.0494917535251137,0.789443215065741,0.29283223327271,0.281491777780795,0.136578668303516,0.135360227208622,0.0820680168018693,0.72996813588523,0.875296496939203,0.0806730802030579,0.564215060726294,0.525353374118185,0.0493356135149848,0.409172071661559,0.354857010247864,0.216598755756885,0.483180301589688,0.87961496878356,0.396744533220178,3,31,FALSE
"60","3_208_5",0,0.0492044624843098,0.00435711400866102,0.436365735726126,0.0498873058088663,0.0498873058088663,0.0956058209342662,0.372745219636289,0.761596149300159,0.140952736831048,0.725857200294537,0.336240328565434,0.0272840806793937,0.097494233595534,0.0779083038876708,0.697493321225361,0.509218591776307,0.459386284704138,0.792775842730908,0.850774375883327,0.315302302209765,0.717783525108099,0.312633253671055,0.213006030056481,4,38,FALSE
"61","3_208_9",0,0.0491697795524788,0.0152307883441638,0.618527596160195,0.049486320745913,0.049486320745913,0.240637555499303,0.998401782889346,0.0591747753403127,0.499626602065787,0.432900583764458,0.339289275308476,0.199747566822511,0.155374849282971,0.373097318599227,0.930588167354595,0.935778898919565,0.229278119875794,0.982512528048657,0.118630590477788,0.875123305677924,0.405086768126727,0.440160471032459,0.243445281672491,4,38,FALSE
"62","3_209_3",0,0.0489370410033914,0.0389068726482871,0.743056208411048,0.0494823373614851,0.0494823373614851,1,0.422804299273052,0.0638943011791192,0.0828438204730779,0.764037124153286,0.0664251212571099,0.220027278980955,0.882035809460172,0.358194685190118,0.897702354960471,0.398837657028604,0.183397381031749,0.331329118374956,0.500957183225552,0.550593277622207,0.101041742711017,0.701363081107531,0.4538381004001,3,31,FALSE
"63","3_209_4",0,0.0490684717897852,0.00267157003022298,0.576469549288298,0.0492788785396261,0.0492788785396261,0.66793180420806,0.30674527160832,0.3799802872059,0.0904868750091964,0.331944312382017,0.181291090837485,0.56874325600967,0.273730573232351,0.124587641658709,0.985547122260592,0.431338258452564,0.17007493947605,0.353342828345724,0.42382882948319,0.701399616751213,0.490209999167994,0.696004928245261,0.112660951986871,4,38,FALSE
