,solID,nrmse,decomp.rssd,MAPE_train,KL_Divergence,,CD,CE,CF,DE,DF,EF 
8852,5_92_5,0.057028595,0.789493967,0.07385508,0.036051138,,,,,,,
8853,5_92_6,0.051890356,0.744000945,0.056139127,0.007524355,,,,,,,
8854,5_92_7,0.05870606,0.75357938,0.074300914,0.023495743,,,,,,,
8855,5_92_8,0.054395551,0.618539101,0.063249042,0.027858651,,,,,,,
8856,5_92_9,0.057016915,0.671493167,0.071852692,0.027713785,,,,,,,
8857,5_93_1,0.050987987,0.80915937,0.052719485,0.004486439,,,,,,,
8858,5_93_2,0.053613029,0.652567857,0.060386449,0.022655159,,,,,,,
8859,5_93_3,0.059887766,0.698356141,0.077565561,0.036813724,,,,,,,
8860,5_93_4,0.052027825,0.644059945,0.057355628,0.023548131,,,,,,,
8861,5_93_5,0.053244251,0.86222692,0.061824561,0.04889915,,,,,,,
8862,5_93_6,0.051063223,0.855485021,0.056208728,0.00754448,,,,,,,
8863,5_93_7,0.053969586,0.607794707,0.063853589,0.015504583,,,,,,,
8864,5_93_8,0.052494265,0.756732176,0.060260979,0.009993897,,,,,,,
8865,5_93_9,0.051862312,0.611759755,0.057948407,0.043694264,,,,,,,
8866,5_94_1,0.054698129,0.510243188,0.064678849,0.01393862,,,,,,,
8867,5_94_2,0.05288991,0.806315558,0.056856238,0.003906212,,,,,,,
8868,5_94_3,0.055188311,0.711778287,0.066713042,0.024347847,,,,,,,
8869,5_94_4,0.052697229,0.907759496,0.058491761,0.018529668,,,,,,,
8870,5_94_5,0.052295732,0.688963957,0.056464255,0.03227339,,,,,,,
8871,5_94_6,0.057064899,0.5605415,0.071391552,0.037694635,,,,,,,
8872,5_94_7,0.051613179,0.806061334,0.054020095,0.005207447,,,,,,,
8873,5_94_8,0.064810617,0.650382593,0.091415688,0.05962809,,,,,,,
8874,5_94_9,0.052009404,0.601702725,0.054689292,0.021800157,,,,,,,
8875,5_95_1,0.062360978,0.608217831,0.085877791,0.034392419,,,,,,,
8876,5_95_2,0.054910335,0.765402437,0.067812877,0.014379144,,,,,,,
8877,5_95_3,0.052412792,0.863964388,0.058708074,0.007407337,,,,,,,
8878,5_95_4,0.061547328,0.626715818,0.083257731,0.036305458,,,,,,,
8879,5_95_5,0.052434702,0.684622092,0.055491766,0.003900284,,,,,,,
8880,5_95_6,0.062462326,0.569316112,0.083507391,0.046041373,,,,,,,
8881,5_95_7,0.053263272,0.670060187,0.059606979,0.004459048,,,,,,,
8882,5_95_8,0.056943365,0.775456526,0.073459713,0.077387179,,,,,,,
8883,5_95_9,0.05167627,0.808379642,0.056372654,0.008518048,,,,,,,
8884,5_96_1,0.053241664,0.746086985,0.059873094,0.013451728,,,,,,,
8885,5_96_2,0.052853489,0.622403406,0.058439832,0.025706065,,,,,,,
8886,5_96_3,0.057078492,0.670727143,0.072189811,0.034814777,,,,,,,
8887,5_96_4,0.051066231,0.925844331,0.055435364,0.004424735,,,,,,,
8888,5_96_5,0.052028547,0.82406629,0.058571173,0.014897776,,,,,,,
8889,5_96_6,0.060053911,0.680177193,0.077790647,0.03686127,,,,,,,
8890,5_96_7,0.0553493,0.610154608,0.067605291,0.068152408,,,,,,,
8891,5_96_8,0.0524916,0.817665948,0.06111932,0.036889796,,,,,,,
8892,5_96_9,0.05047802,0.808103328,0.053411648,0.006887383,,,,,,,
8893,5_97_1,0.054500929,0.641941173,0.067238931,0.017925903,,,,,,,
8894,5_97_2,0.053767151,0.684152428,0.064355686,0.0752074,,,,,,,
8895,5_97_3,0.052230612,0.669413045,0.059148469,0.016090177,,,,,,,
8896,5_97_4,0.052287873,0.591031344,0.058086386,0.040649855,,,,,,,
8897,5_97_5,0.053091673,0.723180492,0.058921286,0.007144172,,,,,,,
8898,5_97_6,0.050990748,0.870666347,0.054629311,0.005947964,,,,,,,
8899,5_97_7,0.052890836,0.666136563,0.058934575,0.020089612,,,,,,,
8900,5_97_8,0.055595062,0.604687457,0.069269469,0.027720255,,,,,,,
8901,5_97_9,0.051614969,0.940195073,0.05391916,0.003300989,,,,,,,
8902,5_98_1,0.052107481,0.890832291,0.056575944,0.011071854,,,,,,,
8903,5_98_2,0.05392773,0.48538404,0.062527032,0.052744249,,,,,,,
8904,5_98_3,0.052074252,0.604142715,0.054681581,0.008895865,,,,,,,
8905,5_98_4,0.055588112,0.632902492,0.0679223,0.053821163,,,,,,,
8906,5_98_5,0.053146634,0.758287335,0.064119389,0.07114694,,,,,,,
8907,5_98_6,0.052121865,0.758269721,0.055753535,0.003858584,,,,,,,
8908,5_98_7,0.056058017,0.586620546,0.067039585,0.035540986,,,,,,,
8909,5_98_8,0.050996857,0.695017462,0.054924751,0.011072069,,,,,,,
8910,5_98_9,0.055578056,0.678699643,0.068476558,0.025511558,,,,,,,
8911,5_99_1,0.053120538,0.672404761,0.062390929,0.007974003,,,,,,,
8912,5_99_2,0.057514816,0.74868804,0.073982569,0.024567148,,,,,,,
8913,5_99_3,0.052033517,0.719879053,0.056226428,0.022213912,,,,,,,
8914,5_99_4,0.051899805,1.008572642,0.055189532,0.031534641,,,,,,,
8915,5_99_5,0.052514019,0.585288398,0.05949524,0.041370753,,,,,,,
8916,5_99_6,0.05701386,0.671872597,0.071811249,0.02641968,,,,,,,
8917,5_99_7,0.051066231,0.925844331,0.055435364,0.004424735,,,,,,,
8918,5_99_8,0.051802163,0.626457046,0.057086893,0.01692848,,,,,,,
8919,5_99_9,0.05198323,0.668280781,0.055204899,0.013494989,,,,,,,
8920,5_100_1,0.053041006,0.636987146,0.061400146,0.0379564,,,,,,,
8921,5_100_2,0.052615337,0.81808178,0.061680393,0.036958618,,,,,,,
8922,5_100_3,0.051016987,0.587987209,0.055551689,0.009122076,,,,,,,
8923,5_100_4,0.05147747,0.779494019,0.057347286,0.044241493,,,,,,,
8924,5_100_5,0.054072187,0.69187287,0.066349531,0.077763611,,,,,,,
8925,5_100_6,0.054909944,0.519284587,0.064876616,0.043706469,,,,,,,
8926,5_100_7,0.052968445,0.669797178,0.056444987,0.020752579,,,,,,,
8927,5_100_8,0.052588736,0.75271712,0.056961304,0.005158667,,,,,,,
8928,5_100_9,0.051797706,0.971359114,0.05408886,0.010782114,,,,,,,
8929,5_101_1,0.05353209,0.889945369,0.059478653,0.005757534,,,,,,,
8930,5_101_2,0.053842681,0.630150219,0.064224023,0.059208247,,,,,,,
8931,5_101_3,0.05161832,0.940383198,0.05386442,0.003106314,,,,,,,
8932,5_101_4,0.051700973,0.777845064,0.053962216,0.003337103,,,,,,,
8933,5_101_5,0.054194899,0.472726809,0.063161991,0.032042589,,,,,,,
8934,5_101_6,0.052099465,0.616079915,0.055027146,0.005974525,,,,,,,
8935,5_101_7,0.052128581,0.607186761,0.059106915,0.089812761,,,,,,,
8936,5_101_8,0.052314214,0.523539503,0.056736088,0.017740532,,,,,,,
8937,5_101_9,0.051902439,0.898709454,0.054213154,0.003991254,,,,,,,
8938,5_102_1,0.055400314,0.655358003,0.0667313,0.050985711,,,,,,,
8939,5_102_2,0.050972902,0.72246616,0.054943242,0.009259871,,,,,,,
8940,5_102_3,0.056090276,0.661849923,0.068950129,0.045203384,,,,,,,
8941,5_102_4,0.053034517,0.67681752,0.062111998,0.018133153,,,,,,,
8942,5_102_5,0.053931721,0.754998144,0.06497495,0.090950907,,,,,,,
8943,5_102_6,0.052375063,0.643844401,0.056634384,0.004995006,,,,,,,
8944,5_102_7,0.051915841,1.010007418,0.055112511,0.013912081,,,,,,,
8945,5_102_8,0.052775612,0.627227162,0.058430982,0.004430788,,,,,,,
8946,5_102_9,0.05153592,0.67070121,0.056504874,0.035069933,,,,,,,
8947,5_103_1,0.050682668,0.876775888,0.0532676,0.015451582,,,,,,,
8948,5_103_2,0.052102258,0.597118352,0.055319284,0.003915029,,,,,,,
8949,5_103_3,0.051896125,0.866098867,0.055049226,0.008126124,,,,,,,
8950,5_103_4,0.054772303,0.656574754,0.06626872,0.031612715,,,,,,,
8951,5_103_5,0.052490036,0.825190948,0.061121967,0.027847459,,,,,,,
8952,5_103_6,0.059381693,0.657793137,0.079968581,0.055009685,,,,,,,
8953,5_103_7,0.053074252,0.634904745,0.062614269,0.013857044,,,,,,,
8954,5_103_8,0.064960936,0.651683165,0.091298088,0.059538473,,,,,,,
8955,5_103_9,0.05245633,0.692799565,0.060211762,0.023069022,,,,,,,
8956,5_104_1,0.051844068,0.522851625,0.052473221,0.003690837,,,,,,,
8957,5_104_2,0.052437895,0.760210394,0.055500029,0.023004831,,,,,,,
8958,5_104_3,0.051871108,0.665151594,0.053747412,0.015342617,,,,,,,
8959,5_104_4,0.05249714,0.762300059,0.056139956,0.016869947,,,,,,,
8960,5_104_5,0.055686256,0.593315149,0.069849016,0.025186924,,,,,,,
8961,5_104_6,0.051626223,0.935053827,0.053853685,0.0056363,,,,,,,
8962,5_104_7,0.060406089,0.636104486,0.081752369,0.048454689,,,,,,,
8963,5_104_8,0.053947783,0.592367177,0.063027396,0.037943617,,,,,,,
8964,5_104_9,0.051601448,0.621246811,0.053361418,0.005889309,,,,,,,
8965,5_105_1,0.052696456,0.716870447,0.060052594,0.024333486,,,,,,,
8966,5_105_2,0.051675852,0.757636819,0.052894858,0.007144107,,,,,,,
8967,5_105_3,0.050522718,0.740142156,0.054482522,0.01002418,,,,,,,
8968,5_105_4,0.056057787,0.58657277,0.067044687,0.035754461,,,,,,,
8969,5_105_5,0.051329003,0.691558785,0.05411224,0.00611975,,,,,,,
8970,5_105_6,0.052703854,0.561999863,0.056622716,0.011216324,,,,,,,
8971,5_105_7,0.052081935,0.854212708,0.056353274,0.004927554,,,,,,,
8972,5_105_8,0.05235553,0.819433474,0.061643828,0.016226871,,,,,,,
8973,5_105_9,0.051791894,0.740567724,0.054608185,0.005758656,,,,,,,
8974,5_106_1,0.052451718,0.505374652,0.058975139,0.009059467,,,,,,,
8975,5_106_2,0.051944541,0.794998438,0.056146974,0.044946519,,,,,,,
8976,5_106_3,0.056720505,0.658771327,0.072587909,0.038426853,,,,,,,
8977,5_106_4,0.050965082,0.726169485,0.052706605,0.024120524,,,,,,,
8978,5_106_5,0.051860253,0.535263777,0.055534172,0.008969229,,,,,,,
8979,5_106_6,0.053502896,0.556928906,0.062287094,0.010275631,,,,,,,
8980,5_106_7,0.054805175,0.654273342,0.066530041,0.030123497,,,,,,,
8981,5_106_8,0.052207855,0.956128789,0.060329534,0.006337716,,,,,,,
8982,5_106_9,0.05047802,0.808103328,0.053411648,0.006887383,,,,,,,
8983,5_107_1,0.052917528,0.689383226,0.061047931,0.009938879,,,,,,,
8984,5_107_2,0.053397824,0.687832038,0.061003015,0.058060866,,,,,,,
8985,5_107_3,0.053271886,0.621737272,0.060954331,0.073860787,,,,,,,
8986,5_107_4,0.051836245,0.638517382,0.055872826,0.035031631,,,,,,,
8987,5_107_5,0.05234869,0.757680619,0.055151441,0.004365712,,,,,,,
8988,5_107_6,0.053637703,0.545622759,0.061811564,0.044002851,,,,,,,
8989,5_107_7,0.052502471,0.764287792,0.05623645,0.005707516,,,,,,,
8990,5_107_8,0.05100606,0.628836624,0.054484733,0.045359698,,,,,,,
8991,5_107_9,0.051850003,0.856651872,0.055069153,0.005013326,,,,,,,
8992,5_108_1,0.060373783,0.636456526,0.081735493,0.049512791,,,,,,,
8993,5_108_2,0.052161306,0.564680568,0.056159836,0.007746866,,,,,,,
8994,5_108_3,0.05190267,0.610645087,0.053812905,0.020176149,,,,,,,
8995,5_108_4,0.055496061,0.690561079,0.067513198,0.017025706,,,,,,,
8996,5_108_5,0.051896679,0.668904457,0.056143196,0.008653187,,,,,,,
8997,5_108_6,0.054162096,0.691318584,0.066105144,0.022584347,,,,,,,
8998,5_108_7,0.055913715,0.592093457,0.067293391,0.042498378,,,,,,,
8999,5_108_8,0.051186439,0.673490352,0.054381047,0.008040791,,,,,,,
9000,5_108_9,0.062174183,0.562297354,0.081202534,0.042991763,,,,,,,
9001,5_109_1,0.051496763,0.992621786,0.057074169,0.004435484,,,,,,,
9002,5_109_2,0.052451494,0.803210011,0.061916387,0.010706599,,,,,,,
9003,5_109_3,0.051008485,0.638106292,0.054820006,0.006830174,,,,,,,
9004,5_109_4,0.052867936,0.620471461,0.061397534,0.011372799,,,,,,,
9005,5_109_5,0.059993905,0.62802147,0.078552026,0.035436693,,,,,,,
9006,5_109_6,0.056731281,0.639586654,0.072744866,0.04467844,,,,,,,
9007,5_109_7,0.051098028,0.84804072,0.052891522,0.013812109,,,,,,,
9008,5_109_8,0.053660638,0.497078548,0.062457854,0.030619057,,,,,,,
9009,5_109_9,0.058979983,0.745364534,0.077251794,0.020044183,,,,,,,
9010,5_110_1,0.059676652,0.604041617,0.076723049,0.028729186,,,,,,,
9011,5_110_2,0.051452707,0.948940786,0.056471366,0.008998572,,,,,,,
9012,5_110_3,0.050977104,0.616998157,0.055195842,0.027047033,,,,,,,
9013,5_110_4,0.053134232,0.635020592,0.062890474,0.015340245,,,,,,,
9014,5_110_5,0.053296678,0.72750656,0.062043597,0.025230762,,,,,,,
9015,5_110_6,0.052232035,0.670166935,0.059154079,0.014062692,,,,,,,
9016,5_110_7,0.051627404,0.624021229,0.053087074,0.004193596,,,,,,,
9017,5_110_8,0.052220875,0.773948854,0.05380821,0.004977794,,,,,,,
9018,5_110_9,0.051572072,0.678338125,0.056160164,0.00971786,,,,,,,
9019,5_111_1,0.052473896,0.759124928,0.056474626,0.00505781,,,,,,,
9020,5_111_2,0.055579083,0.594152719,0.068741028,0.024426379,,,,,,,
9021,5_111_3,0.051868402,0.793541457,0.054021004,0.004562989,,,,,,,
9022,5_111_4,0.060566125,0.506309571,0.080935942,0.052901832,,,,,,,
9023,5_111_5,0.052313317,0.595577889,0.056356498,0.007133361,,,,,,,
9024,5_111_6,0.050964768,0.813054839,0.054699088,0.006341862,,,,,,,
9025,5_111_7,0.05358257,0.615710079,0.063167472,0.076540872,,,,,,,
9026,5_111_8,0.051114267,0.826541126,0.055426484,0.008598779,,,,,,,
9027,5_111_9,0.050315417,0.741537321,0.053975435,0.004670242,,,,,,,
9028,5_112_1,0.051825227,0.679720388,0.053982835,0.003629779,,,,,,,
9029,5_112_2,0.063793376,0.656897622,0.089864184,0.07048157,,,,,,,
9030,5_112_3,0.054208279,0.540872453,0.06406568,0.024950272,,,,,,,
9031,5_112_4,0.052034962,0.675214183,0.05632261,0.004000339,,,,,,,
9032,5_112_5,0.060290043,0.801417123,0.080330889,0.039147171,,,,,,,
9033,5_112_6,0.051279037,0.614587899,0.054657962,0.006103711,,,,,,,
9034,5_112_7,0.053179575,0.617672454,0.062019521,0.017436911,,,,,,,
9035,5_112_8,0.051906485,0.680057699,0.054386193,0.003365026,,,,,,,
9036,5_112_9,0.057311907,0.731159201,0.07418899,0.034478212,,,,,,,
9037,5_113_1,0.051235102,0.800399222,0.05433507,0.012333441,,,,,,,
9038,5_113_2,0.062296252,0.586864958,0.085546582,0.05742003,,,,,,,
9039,5_113_3,0.059268001,0.611056117,0.078612443,0.050855221,,,,,,,
9040,5_113_4,0.052281927,0.637897068,0.060948788,0.037054015,,,,,,,
9041,5_113_5,0.05475705,0.491036911,0.066077409,0.031565994,,,,,,,
9042,5_113_6,0.050670411,0.838602317,0.05432054,0.007800087,,,,,,,
9043,5_113_7,0.053073844,0.637658851,0.062918472,0.014986472,,,,,,,
9044,5_113_8,0.053280349,0.656470124,0.061562413,0.059741585,,,,,,,
9045,5_113_9,0.054355286,0.616923875,0.064788959,0.037988723,,,,,,,
9046,5_114_1,0.051736794,0.804028376,0.054509611,0.004136257,,,,,,,
9047,5_114_2,0.05124122,0.643258157,0.052314175,0.006456059,,,,,,,
9048,5_114_3,0.053078857,0.454766022,0.061039177,0.013995075,,,,,,,
9049,5_114_4,0.051919926,0.760728618,0.055711503,0.012360699,,,,,,,
9050,5_114_5,0.05150244,0.586266052,0.056568144,0.009212521,,,,,,,
9051,5_114_6,0.050937173,0.934341478,0.054339709,0.056415696,,,,,,,
9052,5_114_7,0.06060159,0.578764976,0.081456768,0.052627598,,,,,,,
9053,5_114_8,0.051892696,0.665326856,0.055770114,0.008343976,,,,,,,
9054,5_114_9,0.051579343,0.617072484,0.05375881,0.006909666,,,,,,,
9055,5_115_1,0.062047004,0.593919467,0.086865166,0.054042505,,,,,,,
9056,5_115_2,0.060314335,0.649500798,0.082527562,0.034065285,,,,,,,
9057,5_115_3,0.050500503,0.731848387,0.054519039,0.010615622,,,,,,,
9058,5_115_4,0.05261623,0.545446858,0.055422333,0.005498778,,,,,,,
9059,5_115_5,0.051225622,0.689480867,0.054149199,0.006784973,,,,,,,
9060,5_115_6,0.061387084,0.575929897,0.083875304,0.051311941,,,,,,,
9061,5_115_7,0.051720059,0.789518337,0.059167382,0.006130505,,,,,,,
9062,5_115_8,0.053417945,0.665235821,0.06376394,0.074691024,,,,,,,
9063,5_115_9,0.05783231,0.724520651,0.073660293,0.025568111,,,,,,,
9064,5_116_1,0.051731791,0.623212363,0.056556457,0.017767413,,,,,,,
9065,5_116_2,0.054517014,0.467880221,0.064653624,0.057590426,,,,,,,
9066,5_116_3,0.056767801,0.639719361,0.072863014,0.038931716,,,,,,,
9067,5_116_4,0.051854264,0.534664474,0.056637808,0.007760915,,,,,,,
9068,5_116_5,0.051431608,0.583567681,0.055202053,0.012061333,,,,,,,
9069,5_116_6,0.062855768,0.662676571,0.08895688,0.061535862,,,,,,,
9070,5_116_7,0.052326446,0.560302364,0.061431111,0.030916424,,,,,,,
9071,5_116_8,0.054085522,0.599014056,0.064529866,0.054942609,,,,,,,
9072,5_116_9,0.05006526,0.736933527,0.052511785,0.023497299,,,,,,,
9073,5_117_1,0.053421035,0.731525352,0.065569522,0.034926215,,,,,,,
9074,5_117_2,0.06128304,0.444326231,0.083743362,0.04429274,,,,,,,
9075,5_117_3,0.05177768,0.76062883,0.058588232,0.007067038,,,,,,,
9076,5_117_4,0.051869414,0.678803558,0.055675155,0.013147375,,,,,,,
9077,5_117_5,0.051243101,0.650694,0.052204387,0.005946815,,,,,,,
9078,5_117_6,0.054713851,0.416597272,0.06541377,0.034949403,,,,,,,
9079,5_117_7,0.053646631,0.634899819,0.063511572,0.018734702,,,,,,,
9080,5_117_8,0.051519251,0.584424102,0.056538376,0.00914226,,,,,,,
9081,5_117_9,0.059179633,0.72273797,0.078196289,0.073382408,,,,,,,
9082,5_118_1,0.059794989,0.68885164,0.081039846,0.04467329,,,,,,,
9083,5_118_2,0.051693228,0.59102681,0.05565723,0.009715544,,,,,,,
9084,5_118_3,0.051466146,0.74540691,0.052596416,0.008074488,,,,,,,
9085,5_118_4,0.062327103,0.494280919,0.086606892,0.045386354,,,,,,,
9086,5_118_5,0.060479248,0.692226776,0.082499005,0.041337804,,,,,,,
9087,5_118_6,0.050705248,0.762651348,0.05483352,0.013076252,,,,,,,
9088,5_118_7,0.051627099,0.584855928,0.053341729,0.015427689,,,,,,,
9089,5_118_8,0.053098322,0.673451783,0.060725932,0.035872977,,,,,,,
9090,5_118_9,0.052517075,0.608751665,0.058236105,0.03725601,,,,,,,
9091,5_119_1,0.052468381,0.514811791,0.05818512,0.007145626,,,,,,,
9092,5_119_2,0.051364257,0.705880736,0.056786053,0.008593232,,,,,,,
9093,5_119_3,0.05224987,0.665108435,0.053995459,0.019156013,,,,,,,
9094,5_119_4,0.051949448,0.599245211,0.056708262,0.011059774,,,,,,,
9095,5_119_5,0.062618432,0.603003607,0.08671354,0.049847091,,,,,,,
9096,5_119_6,0.057110062,0.588615412,0.073377204,0.043780279,,,,,,,
9097,5_119_7,0.049324185,0.740675609,0.050492239,0.024042264,,,,,,,
9098,5_119_8,0.051921279,0.507936276,0.056991671,0.006390171,,,,,,,
9099,5_119_9,0.059780788,0.630357872,0.079324142,0.032376986,,,,,,,
9100,5_120_1,0.050767946,0.705396231,0.056114199,0.019625956,,,,,,,
9101,5_120_2,0.054063459,0.599781245,0.064490115,0.042955619,,,,,,,
9102,5_120_3,0.050044633,0.745750845,0.052612065,0.026196282,,,,,,,
9103,5_120_4,0.055726958,0.613097577,0.069680141,0.033927884,,,,,,,
9104,5_120_5,0.059694023,0.690085474,0.078895755,0.025852026,,,,,,,
9105,5_120_6,0.052022235,0.800681939,0.060181919,0.007506934,,,,,,,
9106,5_120_7,0.051376824,0.521411354,0.053516669,0.015183396,,,,,,,
9107,5_120_8,0.051484714,0.562268752,0.055343349,0.007394616,,,,,,,
9108,5_120_9,0.052845363,0.594106027,0.060992308,0.014921819,,,,,,,
9109,5_121_1,0.051964045,0.794481003,0.055986599,0.011394798,,,,,,,
9110,5_121_2,0.050646743,0.726729166,0.055451347,0.006126212,,,,,,,
9111,5_121_3,0.051140792,0.916709567,0.054692074,0.024381697,,,,,,,
9112,5_121_4,0.059795013,0.688832337,0.081038082,0.044147257,,,,,,,
9113,5_121_5,0.052736144,0.582159897,0.060063854,0.014532225,,,,,,,
9114,5_121_6,0.051654025,0.697418458,0.054651327,0.005266612,,,,,,,
9115,5_121_7,0.050492845,0.77781124,0.054530415,0.070652037,,,,,,,
9116,5_121_8,0.060901724,0.686458256,0.082980361,0.038522757,,,,,,,
9117,5_121_9,0.050047974,0.727065698,0.054103929,0.005518281,,,,,,,
9118,5_122_1,0.050949505,0.924955815,0.053524407,0.003824448,,,,,,,
9119,5_122_2,0.053694457,0.706388855,0.062473032,0.051891615,,,,,,,
9120,5_122_3,0.051955918,0.554476347,0.057010666,0.01812759,,,,,,,
9121,5_122_4,0.05017104,0.73777644,0.051838577,0.018306296,,,,,,,
9122,5_122_5,0.051307717,0.866477492,0.053762326,0.007324096,,,,,,,
9123,5_122_6,0.058426852,0.626363198,0.075265875,0.051006373,,,,,,,
9124,5_122_7,0.050233242,0.762454127,0.051756969,0.040805785,,,,,,,
9125,5_122_8,0.053674602,0.737066388,0.05852161,0.015568009,,,,,,,
9126,5_122_9,0.056719011,0.63919583,0.072715704,0.040504141,,,,,,,
9127,5_123_1,0.050934733,0.654268835,0.053103331,0.010298731,,,,,,,
9128,5_123_2,0.052263434,0.508986524,0.057811331,0.006762808,,,,,,,
9129,5_123_3,0.053567999,0.668380153,0.06421741,0.026164413,,,,,,,
9130,5_123_4,0.055905817,0.637317599,0.070467252,0.033204571,,,,,,,
9131,5_123_5,0.05293841,0.669808215,0.061677724,0.080687416,,,,,,,
9132,5_123_6,0.049898764,0.67420759,0.052770822,0.010594538,,,,,,,
9133,5_123_7,0.053102874,0.624597558,0.06257561,0.013457678,,,,,,,
9134,5_123_8,0.059914932,0.626990198,0.081364806,0.048988002,,,,,,,
9135,5_123_9,0.051549857,0.743331981,0.055894965,0.005196268,,,,,,,
9136,5_124_1,0.051199121,0.611494764,0.052823301,0.006093764,,,,,,,
9137,5_124_2,0.05161214,0.720329824,0.054707683,0.01839413,,,,,,,
9138,5_124_3,0.050896161,0.535492746,0.054359045,0.010710529,,,,,,,
9139,5_124_4,0.051986431,0.647325472,0.058088422,0.015364729,,,,,,,
9140,5_124_5,0.052321305,0.752218905,0.058315648,0.006646333,,,,,,,
9141,5_124_6,0.051122369,0.887400122,0.053707967,0.016433585,,,,,,,
9142,5_124_7,0.059781346,0.674073321,0.08085509,0.04992666,,,,,,,
9143,5_124_8,0.053407266,0.568664227,0.06046093,0.026301336,,,,,,,
9144,5_124_9,0.052959269,0.817898584,0.057970529,0.017510127,,,,,,,
9145,5_125_1,0.053680454,0.629379298,0.062968917,0.029581978,,,,,,,
9146,5_125_2,0.051820508,0.873904942,0.059446068,0.045149606,,,,,,,
9147,5_125_3,0.050206402,0.726515726,0.054129569,0.009540272,,,,,,,
9148,5_125_4,0.052106141,0.676857927,0.054417561,0.006379558,,,,,,,
9149,5_125_5,0.053101538,0.673864975,0.060683923,0.037389195,,,,,,,
9150,5_125_6,0.052704576,0.562003849,0.056597082,0.012769884,,,,,,,
9151,5_125_7,0.052066308,0.525644034,0.057224701,0.022370787,,,,,,,
9152,5_125_8,0.051820641,0.763762524,0.056754073,0.008758356,,,,,,,
9153,5_125_9,0.052449755,0.690467425,0.0572247,0.004884276,,,,,,,
9154,5_126_1,0.055940054,0.603211495,0.069200258,0.031837875,,,,,,,
9155,5_126_2,0.052188957,0.711634246,0.054807897,0.00453676,,,,,,,
9156,5_126_3,0.056654094,0.641157984,0.072703439,0.05034571,,,,,,,
9157,5_126_4,0.051213861,0.649470427,0.055184856,0.005844928,,,,,,,
9158,5_126_5,0.051266697,0.51684267,0.055679701,0.025827284,,,,,,,
9159,5_126_6,0.059620979,0.596799732,0.07939669,0.042926866,,,,,,,
9160,5_126_7,0.050741159,0.706565028,0.05605524,0.007714705,,,,,,,
9161,5_126_8,0.054161806,0.646553464,0.064230442,0.049611998,,,,,,,
9162,5_126_9,0.049660955,0.945622255,0.052625322,0.025277996,,,,,,,
9163,5_127_1,0.054336848,0.631456163,0.065853406,0.013628688,,,,,,,
9164,5_127_2,0.057002469,0.679381224,0.071631093,0.052789032,,,,,,,
9165,5_127_3,0.050796117,0.715024197,0.054643603,0.037672766,,,,,,,
9166,5_127_4,0.05255663,0.771204742,0.060732594,0.031488771,,,,,,,
9167,5_127_5,0.051275796,0.658860616,0.053014437,0.005082242,,,,,,,
9168,5_127_6,0.051783813,0.557957542,0.053473449,0.00463067,,,,,,,
9169,5_127_7,0.051359352,0.802580173,0.054261762,0.008400958,,,,,,,
9170,5_127_8,0.050335137,0.593173997,0.052182935,0.030112186,,,,,,,
9171,5_127_9,0.052719329,0.716336999,0.058631415,0.041681137,,,,,,,
9172,5_128_1,0.050771019,0.8083184,0.056143091,0.013694542,,,,,,,
9173,5_128_2,0.050949333,0.574038985,0.054450866,0.021526152,,,,,,,
9174,5_128_3,0.05277667,0.784400873,0.059524957,0.022968238,,,,,,,
9175,5_128_4,0.053714816,0.669547437,0.063211338,0.010428943,,,,,,,
9176,5_128_5,0.060354998,0.636498463,0.083073495,0.044277579,,,,,,,
9177,5_128_6,0.051501031,0.977007918,0.058834957,0.027931986,,,,,,,
9178,5_128_7,0.063798952,0.524080915,0.088735968,0.057082864,,,,,,,
9179,5_128_8,0.053645263,0.851462203,0.063340578,0.005051146,,,,,,,
9180,5_128_9,0.052766193,0.590983942,0.056501994,0.01076637,,,,,,,
9181,5_129_1,0.050464186,0.679865413,0.051599779,0.005121185,,,,,,,
9182,5_129_2,0.052533313,0.748644816,0.055085206,0.008235482,,,,,,,
9183,5_129_3,0.051534928,0.788348604,0.053406332,0.025472494,,,,,,,
9184,5_129_4,0.051778711,0.820300325,0.056792306,0.01960224,,,,,,,
9185,5_129_5,0.051274968,0.640383924,0.054324227,0.0079419,,,,,,,
9186,5_129_6,0.056936174,0.429300753,0.072966142,0.044362227,,,,,,,
9187,5_129_7,0.050954126,0.641884999,0.0531842,0.00837809,,,,,,,
9188,5_129_8,0.050957652,0.589966681,0.055976224,0.032839253,,,,,,,
9189,5_129_9,0.05349335,0.550229981,0.06214751,0.008655484,,,,,,,
9190,5_130_1,0.050336994,0.855379555,0.053701108,0.020679775,,,,,,,
9191,5_130_2,0.051749641,0.748044273,0.054139953,0.004308454,,,,,,,
9192,5_130_3,0.050459176,0.817182243,0.052933049,0.006549623,,,,,,,
9193,5_130_4,0.053102645,0.624556751,0.062577979,0.013629474,,,,,,,
9194,5_130_5,0.054514169,0.600129064,0.065969669,0.027932464,,,,,,,
9195,5_130_6,0.051687073,0.616387277,0.054261413,0.006293461,,,,,,,
9196,5_130_7,0.051335831,0.644062503,0.051557457,0.011987782,,,,,,,
9197,5_130_8,0.052439623,0.773372484,0.057077757,0.024052662,,,,,,,
9198,5_130_9,0.051387343,0.706246973,0.054716859,0.0122118,,,,,,,
9199,5_131_1,0.051713073,0.950798443,0.054979494,0.022366169,,,,,,,
